"obsDate","Species","State","Latitude","Longitude","New","Confirmed","Alive","Date","week.number"
2010-05-02,"Lepidochelys kempii","AL",30.2313,-87.936861,"N","Y","N",2010-05-02,18
2010-05-02,"Lepidochelys kempii","AL",30.250125,-88.075553,"N","Y","N",2010-05-02,18
2010-05-03,"Lepidochelys kempii","AL",30.248253,-88.125822,"N","Y","N",2010-05-03,19
2010-05-03,"Lepidochelys kempii","AL",30.26888,-88.07172,"N","Y","N",2010-05-03,19
2010-05-03,"Lepidochelys kempii","AL",30.332274,-88.132595,"N","Y","N",2010-05-03,19
2010-05-04,"Lepidochelys kempii","AL",30.2481,-88.1261,"N","Y","N",2010-05-04,19
2010-05-04,"Lepidochelys kempii","AL",30.395431,-88.107261,"N","Y","N",2010-05-04,19
2010-05-04,"Lepidochelys kempii","AL",30.5401,-88.0814,"N","Y","N",2010-05-04,19
2010-05-05,"Lepidochelys kempii","AL",30.368167,-88.278317,"N","Y","N",2010-05-05,19
2010-05-05,"Lepidochelys kempii","AL",30.445639,-88.109028,"N","Y","N",2010-05-05,19
2010-05-06,"Lepidochelys kempii","AL",30.250164,-88.162886,"N","Y","N",2010-05-06,19
2010-05-06,"Lepidochelys kempii","AL",30.249856,-88.2021,"N","Y","N",2010-05-06,19
2010-05-07,"Lepidochelys kempii","AL",30.367914,-87.839833,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","AL",30.492133,-87.929833,"N","Y","N",2010-05-07,19
2010-05-08,"Lepidochelys kempii","AL",30.24945,-88.172633,"N","Y","N",2010-05-08,19
2010-05-08,"Lepidochelys kempii","AL",30.253417,-87.823317,"N","Y","N",2010-05-08,19
2010-05-10,"Lepidochelys kempii","AL",30.381033,-88.267233,"N","Y","N",2010-05-10,20
2010-05-11,"Lepidochelys kempii","AL",30.230283,-88.023694,"N","Y","N",2010-05-11,20
2010-05-13,"Lepidochelys kempii","AL",30.25057,-87.82896,"N","Y","N",2010-05-13,20
2010-05-13,"Caretta caretta","AL",30.22843,-87.86139,"N","Y","N",2010-05-13,20
2010-05-13,"Chelonia mydas","AL",30.23116,-87.92899,"N","Y","N",2010-05-13,20
2010-05-13,"Lepidochelys kempii","AL",30.24561,-88.12423,"N","Y","N",2010-05-13,20
2010-05-13,"Lepidochelys kempii","AL",30.3709,-88.10967,"N","Y","N",2010-05-13,20
2010-05-14,"Lepidochelys kempii","AL",30.247186,-88.125303,"N","Y","N",2010-05-14,20
2010-05-16,"Chelonia mydas","AL",30.27427,-88.11115,"N","Y","N",2010-05-16,20
2010-05-17,"Lepidochelys kempii","AL",30.24383,-88.09289,"N","Y","N",2010-05-17,21
2010-05-18,"Lepidochelys kempii","AL",30.227653,-88.113175,"N","Y","N",2010-05-18,21
2010-05-18,"Lepidochelys kempii","AL",30.377883,-88.241517,"N","Y","N",2010-05-18,21
2010-05-18,"Lepidochelys kempii","AL",30.425728,-88.103975,"N","Y","N",2010-05-18,21
2010-05-18,"Lepidochelys kempii","AL",30.37832,-87.85102,"N","Y","N",2010-05-18,21
2010-05-19,"Lepidochelys kempii","AL",30.2476,-88.12448,"N","Y","N",2010-05-19,21
2010-05-19,"Lepidochelys kempii","AL",30.375,-88.285,"N","Y","Y",2010-05-19,21
2010-05-20,"Lepidochelys kempii","AL",30.23184,-88.33659,"N","Y","N",2010-05-20,21
2010-05-20,"Lepidochelys kempii","AL",30.23194,-88.33659,"N","Y","N",2010-05-20,21
2010-05-20,"Lepidochelys kempii","AL",30.3763,-88.24042,"N","Y","N",2010-05-20,21
2010-05-21,"Lepidochelys kempii","AL",30.244817,-88.114433,"N","Y","N",2010-05-21,21
2010-05-22,"Lepidochelys kempii","AL",30.381586,-88.257839,"N","Y","Y",2010-05-22,21
2010-05-22,"Lepidochelys kempii","AL",30.37675,-88.25848,"N","Y","N",2010-05-22,21
2010-05-22,"Lepidochelys kempii","AL",30.591497,-88.063306,"N","Y","N",2010-05-22,21
2010-05-23,"Lepidochelys kempii","AL",30.35887,-87.83267,"N","Y","N",2010-05-23,21
2010-05-23,"Lepidochelys kempii","AL",30.2827,-87.75123,"N","Y","N",2010-05-23,21
2010-05-24,"Lepidochelys kempii","AL",30.2573,-88.1462,"N","Y","N",2010-05-24,22
2010-05-24,"Lepidochelys kempii","AL",30.24507,-88.08815,"N","Y","N",2010-05-24,22
2010-05-24,"Lepidochelys kempii","AL",30.44495,-88.11424,"N","Y","N",2010-05-24,22
2010-05-24,"Lepidochelys kempii","AL",30.41885,-88.09638,"N","Y","N",2010-05-24,22
2010-05-26,"Lepidochelys kempii","AL",30.41673,-88.10479,"N","Y","N",2010-05-26,22
2010-05-27,"Lepidochelys kempii","AL",30.25057,-88.20267,"N","Y","N",2010-05-27,22
2010-05-27,"Lepidochelys kempii","AL",30.23557,-88.27688,"N","Y","N",2010-05-27,22
2010-05-28,"Lepidochelys kempii","AL",30.4923,-88.0519,"N","Y","N",2010-05-28,22
2010-05-29,"Lepidochelys kempii","AL",30.35415,-88.23312,"N","Y","N",2010-05-29,22
2010-06-03,"Caretta caretta","AL",30.2775,-87.5537,"N","Y","Y",2010-06-03,23
2010-06-04,"Lepidochelys kempii","AL",30.35898,-88.20843,"N","Y","N",2010-06-04,23
2010-06-05,"Eretmochelys imbricata","AL",30.248301,-87.676815,"N","Y","Y",2010-06-05,23
2010-06-08,"Caretta caretta","AL",30.23565,-88.26442,"N","Y","N",2010-06-08,24
2010-06-06,"Lepidochelys kempii","AL",30.37043,-88.25507,"N","Y","N",2010-06-06,23
2010-06-11,"Caretta caretta","AL",30.25106,-87.65367,"N","Y","N",2010-06-11,24
2010-06-13,"Lepidochelys kempii","AL",30.36646,-88.24433,"N","Y","N",2010-06-13,24
2010-06-13,"Lepidochelys kempii","AL",30.52578,-87.91704,"N","Y","N",2010-06-13,24
2010-06-16,"Caretta caretta","AL",30.25365,-87.64212,"N","Y","N",2010-06-16,25
2010-06-18,"Lepidochelys kempii","AL",30.52215,-88.06168,"N","Y","N",2010-06-18,25
2010-06-19,"Lepidochelys kempii","AL",30.26724,-87.78724,"N","Y","N",2010-06-19,25
2010-06-19,"Lepidochelys kempii","AL",30.28043,-87.76678,"N","Y","N",2010-06-19,25
2010-06-20,"Lepidochelys kempii","AL",30.37177,-88.06541,"N","Y","N",2010-06-20,25
2010-06-20,"Lepidochelys kempii","AL",30.332983,-88.1304,"N","Y","N",2010-06-20,25
2010-06-21,"Lepidochelys kempii","AL",30.53176,-88.0229,"N","Y","N",2010-06-21,26
2010-06-21,"Lepidochelys kempii","AL",30.29802,-87.99772,"N","Y","N",2010-06-21,26
2010-06-23,"Lepidochelys kempii","AL",30.6085,-88.0556,"N","Y","N",2010-06-23,26
2010-06-24,"Lepidochelys kempii","AL",30.3228,-87.51488,"N","Y","N",2010-06-24,26
2010-06-25,"Lepidochelys kempii","AL",30.25917,-87.86152,"N","Y","N",2010-06-25,26
2010-06-26,"Lepidochelys kempii","AL",30.370583,-88.2809,"N","Y","N",2010-06-26,26
2010-06-26,"Lepidochelys kempii","AL",30.290183,-88.208166,"N","Y","N",2010-06-26,26
2010-06-26,"Lepidochelys kempii","AL",30.27595,-87.76513,"N","Y","N",2010-06-26,26
2010-06-27,"Unknown","AL",30.49744,-88.04932,"N","Y","N",2010-06-27,26
2010-06-27,"Lepidochelys kempii","AL",30.50712,-88.0789,"N","Y","N",2010-06-27,26
2010-06-30,"Chelonia mydas","AL",30.2403,-88.12395,"N","Y","Y",2010-06-30,27
2010-07-02,"Lepidochelys kempii","AL",30.2255,-88.1089,"N","Y","N",2010-07-02,27
2010-07-02,"Lepidochelys kempii","AL",30.105,-88.04166,"N","Y","Y",2010-07-02,27
2010-07-05,"Chelonia mydas","AL",30.29965,-87.4859,"N","Y","N",2010-07-05,28
2010-07-09,"Lepidochelys kempii","AL",30.23985,-88.32628,"N","Y","Y",2010-07-09,28
2010-07-10,"Lepidochelys kempii","AL",30.59365,-88.0398,"N","Y","N",2010-07-10,28
2010-07-11,"Lepidochelys kempii","AL",30.27726,-87.76435,"N","Y","N",2010-07-11,28
2010-07-11,"Lepidochelys kempii","AL",30.2849,-87.7642,"N","Y","N",2010-07-11,28
2010-07-14,"Lepidochelys kempii","AL",30.48597,-88.01768,"N","Y","N",2010-07-14,29
2010-07-15,"Unknown","AL",30.28118,-87.75023,"N","Y","N",2010-07-15,29
2010-07-16,"Lepidochelys kempii","AL",30.28468,-87.81596,"N","Y","N",2010-07-16,29
2010-07-19,"Lepidochelys kempii","AL",30.268916,-87.868466,"N","Y","N",2010-07-19,30
2010-07-19,"Lepidochelys kempii","AL",30.28768,-88.30526,"N","Y","N",2010-07-19,30
2010-07-20,"Lepidochelys kempii","AL",30.49486,-88.07144,"N","Y","N",2010-07-20,30
2010-07-22,"Lepidochelys kempii","AL",30.477166,-88.098506,"N","Y","N",2010-07-22,30
2010-07-22,"Caretta caretta","AL",30.23022,-87.90641,"N","Y","N",2010-07-22,30
2010-07-27,"Lepidochelys kempii","AL",30.266116,-87.907716,"N","Y","N",2010-07-27,31
2010-07-28,"Lepidochelys kempii","AL",30.268316,-87.78671,"N","Y","N",2010-07-28,31
2010-07-29,"Lepidochelys kempii","AL",30.27134,-88.10646,"N","Y","N",2010-07-29,31
2010-07-31,"Lepidochelys kempii","AL",30.47674,-88.09686,"N","Y","N",2010-07-31,31
2010-07-31,"Lepidochelys kempii","AL",30.306031,-87.460682,"N","Y","N",2010-07-31,31
2010-08-03,"Lepidochelys kempii","AL",30.30233,-87.58668,"N","Y","N",2010-08-03,32
2010-08-03,"Lepidochelys kempii","AL",30.2457,-88.07559,"N","Y","Y",2010-08-03,32
2010-08-04,"Caretta caretta","AL",29.98667,-88.225,"N","Y","Y",2010-08-04,32
2010-08-05,"Lepidochelys kempii","AL",30.281466,-87.786766,"N","Y","N",2010-08-05,32
2010-08-06,"Lepidochelys kempii","AL",30.24632,-87.66694,"N","Y","Y",2010-08-06,32
2010-08-06,"Unknown","AL",30.513116,-88.0482,"N","Y","N",2010-08-06,32
2010-08-07,"Unknown","AL",30.5203,-88.042,"N","Y","N",2010-08-07,32
2010-08-07,"Unknown","AL",30.52217,-88.03567,"N","Y","N",2010-08-07,32
2010-08-09,"Caretta caretta","AL",30.27283,-87.54787,"N","Y","N",2010-08-09,33
2010-08-09,"Lepidochelys kempii","AL",30.4685,-88.0555,"N","Y","N",2010-08-09,33
2010-08-09,"Lepidochelys kempii","AL",30.26768,-87.7916,"N","Y","N",2010-08-09,33
2010-08-12,"Lepidochelys kempii","AL",30.25025,-88.16543,"N","Y","N",2010-08-12,33
2010-08-15,"Lepidochelys kempii","AL",30.23184,-88.01803,"N","Y","N",2010-08-15,33
2010-08-17,"Lepidochelys kempii","AL",30.390136,-87.875074,"N","Y","N",2010-08-17,34
2010-08-18,"Lepidochelys kempii","AL",30.381329,-88.270996,"N","Y","Y",2010-08-18,34
2010-08-19,"Lepidochelys kempii","AL",30.6543,-88.0137,"N","Y","N",2010-08-19,34
2010-08-19,"Lepidochelys kempii","AL",30.24638,-87.96048,"N","Y","N",2010-08-19,34
2010-08-20,"Lepidochelys kempii","AL",30.50505,-88.0526,"N","Y","N",2010-08-20,34
2010-08-22,"Unknown","AL",30.50335,-88.02099,"N","Y","N",2010-08-22,34
2010-08-24,"Lepidochelys kempii","AL",30.4822,-88.034,"N","Y","N",2010-08-24,35
2010-08-25,"Lepidochelys kempii","AL",30.26065,-87.78706,"N","Y","N",2010-08-25,35
2010-08-28,"Lepidochelys kempii","AL",30.25059,-88.14422,"N","Y","Y",2010-08-28,35
2010-08-28,"Lepidochelys kempii","AL",30.23123,-88.29169,"N","Y","N",2010-08-28,35
2010-08-31,"Caretta caretta","AL",30.253367,-87.645433,"N","Y","N",2010-08-31,36
2010-09-01,"Lepidochelys kempii","AL",30.22383,-88.106214,"N","Y","N",2010-09-01,36
2010-09-07,"Chelonia mydas","AL",30.265671,-87.595091,"N","Y","N",2010-09-07,37
2010-09-10,"Chelonia mydas","AL",30.283527,-87.536581,"N","Y","N",2010-09-10,37
2010-09-10,"Lepidochelys kempii","AL",30.32592,-88.30311,"N","Y","N",2010-09-10,37
2010-05-08,"Caretta caretta","FL",30.2442,-85.93718,"N","Y","N",2010-05-08,19
2010-05-08,"Caretta caretta","FL",30.1965,-85.84358,"N","Y","Y",2010-05-08,19
2010-05-08,"Lepidochelys kempii","FL",30.16782,-85.794,"N","Y","N",2010-05-08,19
2010-05-10,"Caretta caretta","FL",30.2148,-85.87758,"N","Y","N",2010-05-10,20
2010-05-11,"Chelonia mydas","FL",30.32588,-87.1721,"N","Y","N",2010-05-11,20
2010-05-12,"Caretta caretta","FL",29.77851,-85.40833,"N","Y","N",2010-05-12,20
2010-05-13,"Caretta caretta","FL",30.28801,-87.47814,"N","Y","N",2010-05-13,20
2010-05-14,"Caretta caretta","FL",30.2724,-86.00381,"N","Y","Y",2010-05-14,20
2010-05-14,"Lepidochelys kempii","FL",30.36423,-87.12724,"N","Y","N",2010-05-14,20
2010-05-15,"Caretta caretta","FL",30.08165,-85.62992,"N","Y","N",2010-05-15,20
2010-05-17,"Chelonia mydas","FL",30.1892,-85.83112,"N","Y","N",2010-05-17,21
2010-05-17,"Lepidochelys kempii","FL",30.3035,-87.39394,"N","Y","N",2010-05-17,21
2010-05-17,"Caretta caretta","FL",30.3549,-87.0142,"N","Y","N",2010-05-17,21
2010-05-17,"Chelonia mydas","FL",30.372,-86.3487,"N","Y","N",2010-05-17,21
2010-05-18,"Caretta caretta","FL",29.9568,-85.4738,"N","Y","N",2010-05-18,21
2010-05-18,"Caretta caretta","FL",30.02786,-85.56911,"N","Y","N",2010-05-18,21
2010-05-18,"Caretta caretta","FL",30.3398,-86.21,"N","Y","N",2010-05-18,21
2010-05-19,"Caretta caretta","FL",30.26268,-85.97958,"N","Y","N",2010-05-19,21
2010-05-19,"Lepidochelys kempii","FL",30.1425,-85.6492,"N","Y","N",2010-05-19,21
2010-05-19,"Caretta caretta","FL",30.336192,-87.11075,"N","Y","Y",2010-05-19,21
2010-05-20,"Lepidochelys kempii","FL",29.95634,-85.45734,"N","Y","N",2010-05-20,21
2010-05-20,"Caretta caretta","FL",29.90192,-85.36683,"N","Y","N",2010-05-20,21
2010-05-20,"Lepidochelys kempii","FL",30.360739,-87.140026,"N","Y","N",2010-05-20,21
2010-05-21,"Lepidochelys kempii","FL",30.29619,-87.42647,"N","Y","Y",2010-05-21,21
2010-05-24,"Caretta caretta","FL",30.14352,-85.72778,"N","Y","N",2010-05-24,22
2010-05-24,"Caretta caretta","FL",30.3759,-86.8876,"N","Y","N",2010-05-24,22
2010-05-25,"Chelonia mydas","FL",30.16385,-85.68565,"N","Y","N",2010-05-25,22
2010-05-27,"Caretta caretta","FL",30.33185,-87.3404,"N","Y","N",2010-05-27,22
2010-05-28,"Chelonia mydas","FL",30.3125,-87.4971,"N","Y","N",2010-05-28,22
2010-05-30,"Caretta caretta","FL",29.68224,-85.31182,"N","Y","N",2010-05-30,22
2010-06-01,"Lepidochelys kempii","FL",30.18415,-85.73262,"N","Y","N",2010-06-01,23
2010-06-07,"Caretta caretta","FL",29.6759,-85.21767,"N","Y","N",2010-06-07,24
2010-06-07,"Lepidochelys kempii","FL",30.17795,-85.72493,"N","Y","N",2010-06-07,24
2010-06-17,"Lepidochelys kempii","FL",29.90475,-85.36946,"N","Y","N",2010-06-17,25
2010-06-22,"Lepidochelys kempii","FL",30.39469,-86.71058,"N","Y","N",2010-06-22,26
2010-06-22,"Caretta caretta","FL",30.21607,-85.87965,"N","Y","N",2010-06-22,26
2010-06-22,"Caretta caretta","FL",30.1728,-85.75803,"N","Y","N",2010-06-22,26
2010-06-28,"Chelonia mydas","FL",30.23488,-85.90698,"N","Y","Y",2010-06-28,27
2010-06-30,"Chelonia mydas","FL",30.1297,-85.7242,"N","Y","N",2010-06-30,27
2010-07-12,"Chelonia mydas","FL",30.346239,-87.285679,"N","Y","Y",2010-07-12,29
2010-07-12,"Caretta caretta","FL",30.05625,-85.60641,"N","Y","N",2010-07-12,29
2010-07-15,"Lepidochelys kempii","FL",30.15885,-85.66962,"N","Y","N",2010-07-15,29
2010-07-18,"Chelonia mydas","FL",30.162628,-85.728664,"N","Y","N",2010-07-18,29
2010-07-24,"Lepidochelys kempii","FL",30.28481,-87.49405,"N","Y","N",2010-07-24,30
2010-07-26,"Caretta caretta","FL",29.73789,-85.39606,"N","Y","N",2010-07-26,31
2010-07-29,"Caretta caretta","FL",30.33237,-87.318175,"N","Y","Y",2010-07-29,31
2010-07-31,"Lepidochelys kempii","FL",29.87971,-85.35271,"N","Y","N",2010-07-31,31
2010-08-06,"Caretta caretta","FL",30.39678,-86.63408,"N","Y","N",2010-08-06,32
2010-08-10,"Caretta caretta","FL",30.12462,-85.70582,"N","Y","N",2010-08-10,33
2010-09-08,"Lepidochelys kempii","FL",29.60083,-84.9969,"N","Y","N",2010-09-08,37
2010-05-01,"Unknown","LA",29.17027,-90.08316,"N","Y","N",2010-05-01,18
2010-05-01,"Lepidochelys kempii","LA",29.18166,-90.06428,"N","Y","N",2010-05-01,18
2010-05-03,"Lepidochelys kempii","LA",30.13447,-89.50054,"N","Y","N",2010-05-03,19
2010-05-03,"Lepidochelys kempii","LA",29.21231,-90.02593,"N","Y","N",2010-05-03,19
2010-05-05,"Chelonia mydas","LA",29.17235,-90.07981,"N","Y","N",2010-05-05,19
2010-05-07,"Lepidochelys kempii","LA",29.76692,-93.16193,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.76879,-93.17164,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.76972,-93.17667,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.77171,-93.18671,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.7732,-93.19467,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.77341,-93.19683,"N","Y","N",2010-05-07,19
2010-05-07,"Caretta caretta","LA",29.77354,-93.19756,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.77576,-93.21589,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.77738,-93.2461,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.77728,-93.25497,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.77728,-93.25497,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.76578,-93.15643,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.76119,-93.13665,"N","Y","N",2010-05-07,19
2010-05-07,"Lepidochelys kempii","LA",29.75513,-93.11017,"N","Y","N",2010-05-07,19
2010-05-07,"Caretta caretta","LA",30.1588,-89.6505,"N","Y","N",2010-05-07,19
2010-05-10,"Unknown","LA",29.18184,-90.06364,"N","Y","N",2010-05-10,20
2010-05-10,"Unknown","LA",29.20786,-90.03112,"N","Y","N",2010-05-10,20
2010-05-10,"Lepidochelys kempii","LA",29.76897,-93.4392,"N","Y","N",2010-05-10,20
2010-05-10,"Lepidochelys kempii","LA",29.76879,-93.43438,"N","Y","N",2010-05-10,20
2010-05-10,"Lepidochelys kempii","LA",29.76922,-93.45638,"N","Y","N",2010-05-10,20
2010-05-10,"Lepidochelys kempii","LA",29.76897,-93.48772,"N","Y","N",2010-05-10,20
2010-05-10,"Lepidochelys kempii","LA",29.76771,-93.50714,"N","Y","N",2010-05-10,20
2010-05-10,"Lepidochelys kempii","LA",29.76031,-93.56936,"N","Y","N",2010-05-10,20
2010-05-11,"Lepidochelys kempii","LA",29.11988,-90.16253,"N","Y","N",2010-05-11,20
2010-05-11,"Lepidochelys kempii","LA",29.16567,-90.09297,"N","Y","N",2010-05-11,20
2010-05-12,"Lepidochelys kempii","LA",29.74595,-93.68512,"N","Y","N",2010-05-12,20
2010-05-12,"Lepidochelys kempii","LA",29.74582,-93.68592,"N","Y","N",2010-05-12,20
2010-05-12,"Lepidochelys kempii","LA",29.7423,-93.70653,"N","Y","Y",2010-05-12,20
2010-05-12,"Lepidochelys kempii","LA",29.20917,-90.02917,"N","Y","N",2010-05-12,20
2010-05-13,"Lepidochelys kempii","LA",29.209166,-90.029166,"N","Y","N",2010-05-13,20
2010-05-13,"Lepidochelys kempii","LA",29.28435,-89.92149,"N","Y","N",2010-05-13,20
2010-05-13,"Unknown","LA",29.74232,-93.7065,"N","Y","N",2010-05-13,20
2010-05-13,"Lepidochelys kempii","LA",29.76391,-93.36438,"N","Y","N",2010-05-13,20
2010-05-14,"Lepidochelys kempii","LA",29.7424,-93.7062,"N","Y","Y",2010-05-14,20
2010-05-16,"Lepidochelys kempii","LA",29.7534,-93.6293,"N","Y","N",2010-05-16,20
2010-05-16,"Lepidochelys kempii","LA",29.7509,-93.6492,"N","Y","N",2010-05-16,20
2010-05-16,"Lepidochelys kempii","LA",29.7396,-93.7208,"N","Y","N",2010-05-16,20
2010-05-16,"Lepidochelys kempii","LA",29.7605,-93.5674,"N","Y","N",2010-05-16,20
2010-05-16,"Caretta caretta","LA",29.7683,-93.5018,"N","Y","N",2010-05-16,20
2010-05-16,"Lepidochelys kempii","LA",29.7689,-93.441,"N","Y","N",2010-05-16,20
2010-05-16,"Lepidochelys kempii","LA",29.7555,-93.1114,"N","Y","N",2010-05-16,20
2010-05-16,"Lepidochelys kempii","LA",29.7513,-93.0941,"N","Y","N",2010-05-16,20
2010-05-16,"Lepidochelys kempii","LA",29.7498,-93.0873,"N","Y","N",2010-05-16,20
2010-05-17,"Lepidochelys kempii","LA",29.24544,-89.99017,"N","Y","N",2010-05-17,21
2010-05-17,"Lepidochelys kempii","LA",30.205,-90.11194,"N","Y","N",2010-05-17,21
2010-05-18,"Lepidochelys kempii","LA",29.09,-90.21566,"N","Y","N",2010-05-18,21
2010-05-19,"Lepidochelys kempii","LA",29.29201,-90.59606,"N","Y","N",2010-05-19,21
2010-05-20,"Unknown","LA",30.0038,-89.2063,"N","Y","N",2010-05-20,21
2010-05-22,"Lepidochelys kempii","LA",29.25062,-89.95774,"N","Y","N",2010-05-22,21
2010-05-22,"Lepidochelys kempii","LA",29.25412,-89.60345,"N","Y","N",2010-05-22,21
2010-05-24,"Lepidochelys kempii","LA",29.27883,-90.60933,"N","Y","N",2010-05-24,22
2010-05-24,"Lepidochelys kempii","LA",29.34171,-90.45657,"N","Y","N",2010-05-24,22
2010-05-25,"Lepidochelys kempii","LA",29.2386,-89.53792,"N","Y","N",2010-05-25,22
2010-05-25,"Lepidochelys kempii","LA",29.2569,-89.95292,"N","Y","N",2010-05-25,22
2010-05-25,"Unknown","LA",29.30522,-89.9575,"N","Y","N",2010-05-25,22
2010-05-26,"Lepidochelys kempii","LA",29.32386,-90.45065,"N","Y","N",2010-05-26,22
2010-05-26,"Lepidochelys kempii","LA",29.32143,-90.45219,"N","Y","N",2010-05-26,22
2010-05-26,"Lepidochelys kempii","LA",29.30844,-90.46661,"N","Y","N",2010-05-26,22
2010-05-27,"Lepidochelys kempii","LA",29.21192,-90.02592,"N","Y","N",2010-05-27,22
2010-05-28,"Lepidochelys kempii","LA",28.4375,-89.8958,"N","Y","Y",2010-05-28,22
2010-05-31,"Lepidochelys kempii","LA",28.9932,-89.8412,"N","Y","Y",2010-05-31,23
2010-06-07,"Lepidochelys kempii","LA",29.30722,-89.90078,"N","Y","N",2010-06-07,24
2010-06-08,"Lepidochelys kempii","LA",29.25987,-89.99575,"N","Y","N",2010-06-08,24
2010-06-09,"Lepidochelys kempii","LA",29.43308,-89.88585,"N","Y","N",2010-06-09,24
2010-06-10,"Unknown","LA",29.10932,-90.1799,"N","Y","N",2010-06-10,24
2010-06-13,"Lepidochelys kempii","LA",29.13323,-90.14178,"N","Y","N",2010-06-13,24
2010-06-14,"Lepidochelys kempii","LA",30.22408,-89.83395,"N","Y","N",2010-06-14,25
2010-06-17,"Caretta caretta","LA",29.0394,-90.91158,"N","Y","N",2010-06-17,25
2010-06-17,"Chelonia mydas","LA",29.16667,-90.5,"N","Y","N",2010-06-17,25
2010-06-18,"Chelonia mydas","LA",29.15441,-90.23783,"N","Y","N",2010-06-18,25
2010-06-18,"Lepidochelys kempii","LA",29.15575,-90.49995,"N","Y","N",2010-06-18,25
2010-06-19,"Lepidochelys kempii","LA",30.0898,-89.6424,"N","Y","N",2010-06-19,25
2010-06-21,"Caretta caretta","LA",29.13705,-90.61867,"N","Y","N",2010-06-21,26
2010-06-24,"Lepidochelys kempii","LA",29.22462,-90.66272,"N","Y","N",2010-06-24,26
2010-06-25,"Chelonia mydas","LA",29.09139,-90.22365,"N","Y","N",2010-06-25,26
2010-06-26,"Lepidochelys kempii","LA",29.06263,-90.94988,"N","Y","N",2010-06-26,26
2010-06-26,"Lepidochelys kempii","LA",29.0624,-90.94663,"N","Y","N",2010-06-26,26
2010-06-27,"Lepidochelys kempii","LA",29.01988,-90.11865,"N","Y","Y",2010-06-27,26
2010-06-27,"Lepidochelys kempii","LA",29.19899,-90.04115,"N","Y","N",2010-06-27,26
2010-06-27,"Chelonia mydas","LA",29.22781,-90.00005,"N","Y","N",2010-06-27,26
2010-07-04,"Lepidochelys kempii","LA",30.15705,-89.6381,"N","Y","Y",2010-07-04,27
2010-07-04,"Lepidochelys kempii","LA",29.09935,-90.26038,"N","Y","N",2010-07-04,27
2010-07-10,"Lepidochelys kempii","LA",29.46985,-89.91005,"N","Y","N",2010-07-10,28
2010-07-12,"Lepidochelys kempii","LA",29.46278,-89.95111,"N","Y","Y",2010-07-12,29
